ID_Venta,Fecha,ID_Producto,ID_Cliente,ID_Vendedor,Cantidad,Precio_Unitario,Descuento,Total_Venta,Costo_Unitario,Utilidad
VTA01563,2025-06-14,P004,C005,V002,1,300,15,255.0,200,100
VTA01564,2024-01-07,P004,C007,V005,2,300,15,510.0,200,200
VTA01565,2025-11-18,P005,C018,V010,4,100,10,360.0,60,160
VTA01566,2025-03-10,P002,C018,V010,3,800,15,2040.0,600,600
VTA01567,2025-07-08,P001,C013,V007,1,1200,0,1200.0,900,300
VTA01568,2025-04-17,P004,C016,V010,2,300,10,540.0,200,200
VTA01569,2024-03-19,P005,C009,V004,1,100,0,100.0,60,40
VTA01570,2024-12-11,P004,C015,V003,4,300,0,1200.0,200,400
VTA01571,2024-05-21,P001,C020,V002,2,1200,15,2040.0,900,600
VTA01572,2025-01-27,P001,C010,V010,5,1200,15,5100.0,900,1500
VTA01573,2025-11-10,P002,C019,V006,2,800,0,1600.0,600,400
VTA01574,2025-10-27,P004,C012,V001,1,300,0,300.0,200,100
VTA01575,2025-03-10,P001,C013,V010,3,1200,0,3600.0,900,900
VTA01576,2025-10-16,P002,C012,V006,3,800,5,2280.0,600,600
VTA01577,2025-03-02,P002,C007,V005,5,800,5,3800.0,600,1000
VTA01578,2024-12-09,P001,C004,V001,5,1200,0,6000.0,900,1500
VTA01579,2025-10-01,P003,C020,V005,2,150,10,270.0,90,120
VTA01580,2024-09-19,P004,C017,V008,5,300,15,1275.0,200,500
VTA01581,2025-09-09,P003,C016,V009,3,150,5,427.5,90,180
VTA01582,2025-01-13,P004,C004,V001,5,300,0,1500.0,200,500
VTA01583,2024-07-01,P005,C002,V003,4,100,10,360.0,60,160
VTA01584,2024-08-12,P005,C008,V004,4,100,10,360.0,60,160
VTA01585,2024-06-20,P001,C002,V002,2,1200,5,2280.0,900,600
VTA01586,2024-08-16,P004,C002,V001,5,300,15,1275.0,200,500
VTA01587,2025-10-01,P005,C017,V010,1,100,10,90.0,60,40
VTA01588,2024-10-05,P002,C017,V006,5,800,10,3600.0,600,1000
VTA01589,2025-10-13,P002,C020,V007,3,800,5,2280.0,600,600
VTA01590,2025-07-21,P003,C005,V007,3,150,5,427.5,90,180
VTA01591,2024-06-04,P002,C007,V007,2,800,10,1440.0,600,400
VTA01592,2025-10-08,P001,C015,V006,5,1200,10,5400.0,900,1500
VTA01593,2024-11-04,P002,C010,V005,3,800,15,2040.0,600,600
VTA01594,2024-06-08,P004,C019,V008,2,300,5,570.0,200,200
VTA01595,2025-04-28,P001,C010,V008,1,1200,5,1140.0,900,300
VTA01596,2025-06-28,P002,C003,V008,5,800,15,3400.0,600,1000
VTA01597,2024-08-16,P004,C005,V006,1,300,0,300.0,200,100
VTA01598,2024-07-02,P003,C020,V002,4,150,0,600.0,90,240
VTA01599,2025-01-24,P003,C012,V006,5,150,0,750.0,90,300
VTA01600,2025-08-10,P003,C005,V004,1,150,15,127.5,90,60
VTA01601,2025-07-23,P005,C016,V004,3,100,10,270.0,60,120
VTA01602,2024-05-01,P004,C018,V007,3,300,5,855.0,200,300
VTA01603,2025-08-03,P001,C018,V007,4,1200,5,4560.0,900,1200
VTA01604,2025-11-16,P005,C015,V006,1,100,0,100.0,60,40
VTA01605,2024-11-11,P002,C016,V008,5,800,5,3800.0,600,1000
VTA01606,2025-04-07,P005,C011,V005,4,100,5,380.0,60,160
VTA01607,2024-09-20,P004,C003,V005,1,300,10,270.0,200,100
VTA01608,2025-06-02,P001,C013,V003,4,1200,0,4800.0,900,1200
VTA01609,2024-07-17,P005,C012,V010,4,100,5,380.0,60,160
VTA01610,2024-08-26,P005,C014,V002,3,100,15,255.0,60,120
VTA01611,2025-11-25,P002,C003,V005,1,800,0,800.0,600,200
VTA01612,2024-02-29,P003,C002,V007,2,150,0,300.0,90,120
VTA01613,2024-09-19,P002,C015,V006,5,800,5,3800.0,600,1000
VTA01614,2024-11-22,P004,C004,V008,4,300,10,1080.0,200,400
VTA01615,2024-12-05,P003,C007,V005,1,150,0,150.0,90,60
VTA01616,2024-08-29,P002,C018,V010,2,800,0,1600.0,600,400
VTA01617,2024-07-24,P005,C008,V007,3,100,0,300.0,60,120
VTA01618,2024-06-22,P002,C020,V006,2,800,5,1520.0,600,400
VTA01619,2025-03-17,P004,C001,V009,4,300,10,1080.0,200,400
VTA01620,2024-10-07,P002,C020,V005,1,800,5,760.0,600,200
VTA01621,2025-05-19,P004,C013,V002,1,300,10,270.0,200,100
VTA01622,2024-07-27,P005,C012,V001,3,100,10,270.0,60,120
VTA01623,2025-02-16,P001,C017,V010,2,1200,15,2040.0,900,600
VTA01624,2024-01-01,P005,C004,V002,3,100,15,255.0,60,120
VTA01625,2024-09-14,P005,C009,V004,5,100,15,425.0,60,200
VTA01626,2025-06-30,P001,C011,V008,4,1200,5,4560.0,900,1200
VTA01627,2024-04-05,P005,C005,V006,3,100,15,255.0,60,120
VTA01628,2025-05-20,P003,C010,V007,5,150,10,675.0,90,300
VTA01629,2024-10-10,P004,C001,V003,1,300,10,270.0,200,100
VTA01630,2024-04-25,P003,C017,V008,2,150,10,270.0,90,120
VTA01631,2024-09-30,P003,C009,V004,2,150,10,270.0,90,120
VTA01632,2025-10-08,P003,C006,V003,4,150,15,510.0,90,240
VTA01633,2025-07-01,P004,C008,V006,5,300,15,1275.0,200,500
VTA01634,2025-05-14,P002,C016,V009,2,800,5,1520.0,600,400
VTA01635,2024-09-25,P004,C017,V007,3,300,15,765.0,200,300
VTA01636,2025-05-05,P003,C002,V006,2,150,0,300.0,90,120
VTA01637,2024-02-19,P004,C008,V002,4,300,10,1080.0,200,400
VTA01638,2024-09-12,P003,C003,V010,3,150,0,450.0,90,180
VTA01639,2025-11-30,P005,C006,V010,2,100,5,190.0,60,80
VTA01640,2024-12-22,P005,C015,V002,5,100,5,475.0,60,200
VTA01641,2025-06-17,P004,C014,V002,4,300,10,1080.0,200,400
VTA01642,2024-09-12,P005,C017,V008,5,100,0,500.0,60,200
VTA01643,2024-02-09,P001,C013,V005,3,1200,10,3240.0,900,900
VTA01644,2024-10-31,P004,C001,V005,4,300,10,1080.0,200,400
VTA01645,2024-10-05,P002,C020,V004,1,800,15,680.0,600,200
VTA01646,2024-08-09,P005,C001,V002,3,100,0,300.0,60,120
VTA01647,2024-06-22,P004,C005,V001,4,300,10,1080.0,200,400
VTA01648,2025-02-15,P002,C017,V005,1,800,10,720.0,600,200
VTA01649,2024-07-05,P005,C008,V002,3,100,5,285.0,60,120
VTA01650,2024-12-31,P002,C003,V010,5,800,5,3800.0,600,1000
VTA01651,2025-08-30,P001,C018,V001,1,1200,0,1200.0,900,300
VTA01652,2025-01-19,P004,C010,V003,3,300,10,810.0,200,300
VTA01653,2025-06-27,P005,C012,V008,5,100,10,450.0,60,200
VTA01654,2024-01-09,P001,C005,V010,2,1200,0,2400.0,900,600
VTA01655,2024-05-11,P003,C019,V010,4,150,0,600.0,90,240
VTA01656,2024-11-28,P001,C003,V003,5,1200,5,5700.0,900,1500
VTA01657,2025-08-16,P005,C010,V007,1,100,5,95.0,60,40
VTA01658,2025-11-15,P004,C007,V001,5,300,15,1275.0,200,500
VTA01659,2024-10-24,P002,C018,V001,4,800,0,3200.0,600,800
VTA01660,2024-12-17,P001,C011,V003,3,1200,15,3060.0,900,900
VTA01661,2024-08-09,P003,C015,V003,4,150,5,570.0,90,240
VTA01662,2025-10-06,P004,C008,V002,5,300,10,1350.0,200,500
VTA01663,2024-06-11,P003,C007,V010,2,150,10,270.0,90,120
VTA01664,2024-09-12,P001,C010,V007,2,1200,0,2400.0,900,600
VTA01665,2024-08-11,P004,C007,V004,4,300,5,1140.0,200,400
VTA01666,2024-05-22,P005,C016,V002,2,100,0,200.0,60,80
VTA01667,2025-12-27,P004,C007,V008,4,300,10,1080.0,200,400
VTA01668,2024-12-14,P002,C005,V007,1,800,5,760.0,600,200
VTA01669,2024-02-16,P004,C001,V008,1,300,15,255.0,200,100
VTA01670,2024-11-05,P004,C014,V004,5,300,5,1425.0,200,500
VTA01671,2024-03-24,P001,C006,V005,5,1200,15,5100.0,900,1500
VTA01672,2025-12-31,P002,C019,V004,2,800,10,1440.0,600,400
VTA01673,2024-07-05,P004,C015,V004,2,300,5,570.0,200,200
VTA01674,2025-06-20,P004,C005,V004,4,300,0,1200.0,200,400
VTA01675,2024-12-20,P004,C010,V004,5,300,15,1275.0,200,500
VTA01676,2025-07-07,P005,C003,V007,5,100,5,475.0,60,200
VTA01677,2024-04-23,P005,C017,V007,5,100,15,425.0,60,200
VTA01678,2024-04-05,P001,C001,V007,2,1200,0,2400.0,900,600
VTA01679,2024-07-10,P005,C001,V001,4,100,10,360.0,60,160
VTA01680,2025-02-10,P003,C012,V010,3,150,10,405.0,90,180
VTA01681,2025-07-20,P001,C014,V005,1,1200,0,1200.0,900,300
VTA01682,2024-04-13,P003,C005,V004,3,150,15,382.5,90,180
VTA01683,2024-12-20,P004,C015,V009,4,300,15,1020.0,200,400
VTA01684,2025-01-19,P003,C009,V006,2,150,0,300.0,90,120
VTA01685,2024-04-25,P003,C001,V002,2,150,5,285.0,90,120
VTA01686,2025-11-19,P001,C003,V007,1,1200,5,1140.0,900,300
VTA01687,2024-05-17,P001,C018,V009,5,1200,0,6000.0,900,1500
VTA01688,2024-11-05,P001,C003,V004,2,1200,15,2040.0,900,600
VTA01689,2025-03-10,P002,C005,V003,5,800,0,4000.0,600,1000
VTA01690,2024-05-07,P001,C020,V008,4,1200,10,4320.0,900,1200
VTA01691,2024-06-21,P004,C003,V008,3,300,15,765.0,200,300
VTA01692,2025-04-24,P002,C009,V008,1,800,15,680.0,600,200
VTA01693,2025-07-03,P003,C004,V007,5,150,0,750.0,90,300
VTA01694,2024-05-30,P005,C019,V004,3,100,15,255.0,60,120
VTA01695,2025-02-14,P001,C009,V008,5,1200,10,5400.0,900,1500
VTA01696,2024-10-19,P002,C002,V008,1,800,5,760.0,600,200
VTA01697,2024-10-28,P003,C015,V005,5,150,15,637.5,90,300
VTA01698,2024-12-11,P001,C017,V004,4,1200,5,4560.0,900,1200
VTA01699,2025-05-06,P004,C019,V001,2,300,0,600.0,200,200
VTA01700,2025-01-27,P005,C011,V010,3,100,5,285.0,60,120
VTA01701,2025-12-11,P002,C005,V010,2,800,10,1440.0,600,400
VTA01702,2025-09-12,P005,C013,V007,4,100,0,400.0,60,160
VTA01703,2024-02-13,P002,C020,V007,1,800,5,760.0,600,200
VTA01704,2024-05-09,P003,C014,V002,1,150,10,135.0,90,60
VTA01705,2024-08-29,P005,C013,V004,3,100,15,255.0,60,120
VTA01706,2025-08-21,P003,C015,V003,2,150,0,300.0,90,120
VTA01707,2024-04-15,P003,C004,V003,3,150,15,382.5,90,180
VTA01708,2025-11-27,P002,C014,V005,3,800,10,2160.0,600,600
VTA01709,2024-11-14,P004,C005,V003,2,300,10,540.0,200,200
VTA01710,2024-12-03,P002,C003,V001,1,800,0,800.0,600,200
VTA01711,2025-05-19,P005,C014,V005,2,100,15,170.0,60,80
VTA01712,2025-12-18,P003,C012,V003,2,150,5,285.0,90,120
VTA01713,2024-02-10,P003,C006,V008,3,150,5,427.5,90,180
VTA01714,2024-06-12,P005,C016,V001,2,100,0,200.0,60,80
VTA01715,2024-06-02,P001,C020,V007,4,1200,0,4800.0,900,1200
VTA01716,2024-09-19,P003,C006,V003,5,150,0,750.0,90,300
VTA01717,2024-09-08,P004,C012,V001,5,300,0,1500.0,200,500
VTA01718,2025-12-25,P002,C010,V001,3,800,15,2040.0,600,600
VTA01719,2025-07-19,P003,C019,V002,3,150,10,405.0,90,180
VTA01720,2024-07-20,P005,C004,V005,5,100,5,475.0,60,200
VTA01721,2025-10-28,P003,C003,V009,4,150,5,570.0,90,240
VTA01722,2024-03-09,P005,C016,V006,3,100,15,255.0,60,120
VTA01723,2024-06-29,P001,C011,V008,1,1200,10,1080.0,900,300
VTA01724,2024-05-07,P001,C017,V004,3,1200,15,3060.0,900,900
VTA01725,2025-07-30,P001,C019,V010,3,1200,15,3060.0,900,900
VTA01726,2024-06-28,P005,C014,V009,4,100,5,380.0,60,160
VTA01727,2024-02-21,P005,C014,V004,5,100,15,425.0,60,200
VTA01728,2025-06-09,P002,C003,V001,2,800,15,1360.0,600,400
VTA01729,2025-12-06,P002,C013,V002,1,800,0,800.0,600,200
VTA01730,2024-10-12,P002,C020,V007,1,800,0,800.0,600,200
VTA01731,2025-04-18,P004,C012,V001,1,300,10,270.0,200,100
VTA01732,2025-06-11,P005,C017,V002,5,100,15,425.0,60,200
VTA01733,2024-11-23,P003,C009,V007,3,150,0,450.0,90,180
VTA01734,2025-07-11,P005,C003,V002,4,100,5,380.0,60,160
VTA01735,2024-06-30,P003,C016,V004,1,150,5,142.5,90,60
VTA01736,2024-03-20,P003,C002,V006,5,150,15,637.5,90,300
VTA01737,2025-08-30,P003,C002,V002,4,150,10,540.0,90,240
VTA01738,2024-06-19,P003,C020,V008,4,150,15,510.0,90,240
VTA01739,2025-08-14,P004,C013,V008,4,300,15,1020.0,200,400
VTA01740,2025-06-06,P002,C017,V004,1,800,10,720.0,600,200
VTA01741,2025-10-08,P003,C002,V008,3,150,0,450.0,90,180
VTA01742,2025-03-24,P004,C006,V008,2,300,5,570.0,200,200
VTA01743,2024-09-14,P003,C001,V006,2,150,5,285.0,90,120
VTA01744,2024-11-12,P002,C006,V006,2,800,0,1600.0,600,400
VTA01745,2024-11-30,P002,C009,V001,4,800,15,2720.0,600,800
VTA01746,2024-03-17,P003,C015,V008,3,150,10,405.0,90,180
VTA01747,2025-07-06,P001,C003,V009,1,1200,15,1020.0,900,300
VTA01748,2024-10-03,P004,C011,V009,4,300,10,1080.0,200,400
VTA01749,2024-07-06,P003,C004,V002,2,150,10,270.0,90,120
VTA01750,2024-04-04,P005,C004,V003,5,100,5,475.0,60,200
VTA01751,2025-03-16,P004,C019,V006,1,300,10,270.0,200,100
VTA01752,2025-07-26,P003,C002,V006,2,150,0,300.0,90,120
VTA01753,2025-07-13,P001,C007,V007,1,1200,5,1140.0,900,300
VTA01754,2024-12-09,P003,C018,V009,4,150,15,510.0,90,240
VTA01755,2025-08-04,P003,C011,V008,2,150,0,300.0,90,120
VTA01756,2025-05-18,P005,C010,V007,1,100,10,90.0,60,40
VTA01757,2025-02-24,P002,C015,V003,5,800,5,3800.0,600,1000
VTA01758,2025-02-25,P005,C002,V006,5,100,0,500.0,60,200
VTA01759,2025-07-17,P002,C016,V009,4,800,0,3200.0,600,800
VTA01760,2024-09-18,P005,C019,V008,5,100,10,450.0,60,200
VTA01761,2025-11-27,P003,C004,V006,4,150,0,600.0,90,240
VTA01762,2024-07-29,P001,C015,V003,1,1200,10,1080.0,900,300
VTA01763,2025-02-26,P001,C009,V003,4,1200,0,4800.0,900,1200
VTA01764,2025-05-26,P001,C003,V009,4,1200,5,4560.0,900,1200
VTA01765,2025-04-21,P004,C006,V010,4,300,15,1020.0,200,400
VTA01766,2025-05-24,P002,C017,V008,2,800,5,1520.0,600,400
VTA01767,2025-06-10,P002,C019,V008,5,800,5,3800.0,600,1000
VTA01768,2024-05-25,P003,C006,V002,1,150,0,150.0,90,60
VTA01769,2025-11-16,P002,C011,V002,1,800,15,680.0,600,200
VTA01770,2025-02-13,P004,C017,V001,3,300,0,900.0,200,300
VTA01771,2024-05-14,P001,C009,V007,5,1200,5,5700.0,900,1500
VTA01772,2024-01-22,P003,C008,V001,3,150,5,427.5,90,180
VTA01773,2025-07-17,P002,C008,V004,1,800,0,800.0,600,200
VTA01774,2024-02-07,P005,C019,V002,3,100,10,270.0,60,120
VTA01775,2024-02-15,P005,C016,V010,4,100,10,360.0,60,160
VTA01776,2025-01-13,P002,C011,V006,3,800,5,2280.0,600,600
VTA01777,2024-11-25,P003,C018,V010,3,150,0,450.0,90,180
VTA01778,2024-04-14,P005,C005,V001,2,100,10,180.0,60,80
VTA01779,2024-08-20,P004,C005,V005,3,300,0,900.0,200,300
VTA01780,2024-10-25,P003,C007,V006,5,150,10,675.0,90,300
VTA01781,2024-11-30,P001,C014,V005,4,1200,0,4800.0,900,1200
VTA01782,2025-11-12,P004,C017,V008,1,300,0,300.0,200,100
VTA01783,2025-09-29,P002,C018,V001,5,800,5,3800.0,600,1000
VTA01784,2024-03-13,P005,C013,V002,5,100,5,475.0,60,200
VTA01785,2024-05-09,P001,C017,V004,3,1200,0,3600.0,900,900
VTA01786,2025-01-19,P004,C015,V004,4,300,15,1020.0,200,400
VTA01787,2025-08-05,P003,C014,V009,3,150,10,405.0,90,180
VTA01788,2024-05-13,P004,C013,V004,2,300,0,600.0,200,200
VTA01789,2024-08-08,P002,C013,V010,5,800,15,3400.0,600,1000
VTA01790,2024-09-04,P003,C002,V010,5,150,15,637.5,90,300
VTA01791,2025-06-08,P002,C012,V006,2,800,0,1600.0,600,400
VTA01792,2024-09-17,P002,C012,V004,3,800,15,2040.0,600,600
VTA01793,2024-07-02,P005,C019,V009,4,100,10,360.0,60,160
VTA01794,2025-09-08,P001,C016,V010,4,1200,10,4320.0,900,1200
VTA01795,2025-04-19,P002,C009,V004,1,800,5,760.0,600,200
VTA01796,2024-01-01,P003,C006,V007,4,150,5,570.0,90,240
VTA01797,2025-05-15,P004,C016,V002,1,300,10,270.0,200,100
VTA01798,2025-11-20,P001,C010,V010,4,1200,0,4800.0,900,1200
VTA01799,2024-12-10,P004,C011,V007,3,300,0,900.0,200,300
VTA01800,2025-01-23,P005,C010,V004,4,100,0,400.0,60,160
VTA01801,2025-09-05,P003,C009,V005,2,150,0,300.0,90,120
VTA01802,2024-12-01,P003,C009,V008,1,150,10,135.0,90,60
VTA01803,2024-03-08,P003,C002,V005,1,150,15,127.5,90,60
VTA01804,2025-10-15,P002,C016,V002,5,800,15,3400.0,600,1000
VTA01805,2025-08-17,P002,C003,V002,3,800,0,2400.0,600,600
VTA01806,2025-12-31,P005,C019,V005,3,100,0,300.0,60,120
VTA01807,2025-08-23,P004,C009,V007,5,300,10,1350.0,200,500
VTA01808,2024-03-25,P005,C007,V002,4,100,15,340.0,60,160
VTA01809,2024-06-12,P004,C014,V001,3,300,10,810.0,200,300
VTA01810,2024-08-11,P004,C020,V002,1,300,5,285.0,200,100
VTA01811,2025-11-18,P003,C018,V002,1,150,15,127.5,90,60
VTA01812,2024-06-03,P004,C019,V005,4,300,5,1140.0,200,400
VTA01813,2025-10-31,P005,C014,V005,3,100,10,270.0,60,120
VTA01814,2025-07-08,P003,C007,V003,5,150,5,712.5,90,300
VTA01815,2024-03-17,P001,C007,V009,3,1200,10,3240.0,900,900
VTA01816,2025-12-15,P004,C007,V002,3,300,0,900.0,200,300
VTA01817,2024-06-04,P002,C006,V001,1,800,0,800.0,600,200
VTA01818,2025-10-21,P004,C010,V003,2,300,10,540.0,200,200
VTA01819,2025-06-19,P002,C006,V010,3,800,10,2160.0,600,600
VTA01820,2024-05-26,P003,C010,V009,5,150,0,750.0,90,300
VTA01821,2024-03-06,P004,C018,V008,4,300,15,1020.0,200,400
VTA01822,2024-05-20,P004,C004,V010,1,300,10,270.0,200,100
VTA01823,2025-06-09,P004,C014,V004,1,300,10,270.0,200,100
VTA01824,2025-10-24,P001,C011,V003,1,1200,0,1200.0,900,300
VTA01825,2025-11-15,P004,C013,V003,5,300,5,1425.0,200,500
VTA01826,2024-09-30,P004,C018,V004,5,300,10,1350.0,200,500
VTA01827,2024-07-16,P002,C012,V004,2,800,0,1600.0,600,400
VTA01828,2025-03-31,P004,C003,V003,1,300,15,255.0,200,100
VTA01829,2024-12-13,P002,C014,V003,3,800,10,2160.0,600,600
VTA01830,2024-03-06,P003,C009,V003,1,150,15,127.5,90,60
VTA01831,2025-02-28,P002,C002,V005,5,800,10,3600.0,600,1000
VTA01832,2024-01-26,P002,C002,V002,2,800,15,1360.0,600,400
VTA01833,2025-10-28,P002,C009,V005,1,800,10,720.0,600,200
VTA01834,2024-04-23,P001,C018,V010,4,1200,0,4800.0,900,1200
VTA01835,2024-02-05,P003,C014,V009,2,150,15,255.0,90,120
VTA01836,2025-10-28,P005,C007,V009,2,100,0,200.0,60,80
VTA01837,2025-12-23,P005,C017,V004,1,100,0,100.0,60,40
VTA01838,2025-10-06,P002,C011,V008,5,800,15,3400.0,600,1000
VTA01839,2024-11-14,P002,C001,V001,1,800,5,760.0,600,200
VTA01840,2025-11-03,P005,C007,V008,5,100,5,475.0,60,200
VTA01841,2025-07-31,P004,C016,V005,5,300,10,1350.0,200,500
VTA01842,2024-08-30,P002,C011,V003,5,800,0,4000.0,600,1000
VTA01843,2025-01-13,P004,C002,V006,5,300,10,1350.0,200,500
VTA01844,2025-09-06,P003,C005,V005,4,150,5,570.0,90,240
VTA01845,2024-06-11,P004,C006,V007,5,300,15,1275.0,200,500
VTA01846,2025-04-18,P003,C015,V006,3,150,10,405.0,90,180
VTA01847,2025-12-28,P004,C004,V010,3,300,10,810.0,200,300
VTA01848,2025-03-22,P004,C020,V006,5,300,15,1275.0,200,500
VTA01849,2024-06-09,P002,C020,V010,4,800,5,3040.0,600,800
VTA01850,2024-09-22,P003,C011,V002,4,150,15,510.0,90,240
VTA01851,2025-09-26,P005,C004,V009,2,100,15,170.0,60,80
VTA01852,2025-01-29,P002,C015,V002,3,800,10,2160.0,600,600
VTA01853,2025-06-11,P002,C001,V008,2,800,5,1520.0,600,400
VTA01854,2025-05-29,P005,C010,V009,3,100,15,255.0,60,120
VTA01855,2025-10-04,P003,C006,V007,2,150,15,255.0,90,120
VTA01856,2025-08-27,P002,C004,V010,2,800,0,1600.0,600,400
VTA01857,2025-02-15,P001,C003,V007,5,1200,0,6000.0,900,1500
VTA01858,2024-06-06,P005,C020,V002,4,100,0,400.0,60,160
VTA01859,2025-12-16,P002,C019,V005,5,800,10,3600.0,600,1000
VTA01860,2024-11-12,P003,C006,V005,4,150,0,600.0,90,240
VTA01861,2024-09-01,P001,C018,V009,1,1200,15,1020.0,900,300
VTA01862,2024-08-09,P003,C013,V005,3,150,0,450.0,90,180
VTA01863,2024-06-16,P001,C013,V006,2,1200,0,2400.0,900,600
VTA01864,2024-03-10,P002,C012,V004,1,800,0,800.0,600,200
VTA01865,2025-03-30,P001,C002,V007,4,1200,0,4800.0,900,1200
VTA01866,2025-02-11,P001,C020,V005,5,1200,10,5400.0,900,1500
VTA01867,2024-08-31,P002,C020,V004,5,800,5,3800.0,600,1000
VTA01868,2024-10-23,P005,C010,V006,4,100,5,380.0,60,160
VTA01869,2025-01-05,P003,C013,V010,2,150,5,285.0,90,120
VTA01870,2024-05-20,P004,C009,V009,4,300,15,1020.0,200,400
VTA01871,2025-07-17,P003,C017,V003,2,150,0,300.0,90,120
VTA01872,2024-07-07,P003,C011,V003,4,150,15,510.0,90,240
VTA01873,2024-03-02,P001,C014,V006,5,1200,5,5700.0,900,1500
VTA01874,2024-02-11,P005,C010,V005,1,100,0,100.0,60,40
VTA01875,2024-05-05,P002,C008,V006,5,800,5,3800.0,600,1000
VTA01876,2025-12-24,P004,C008,V007,1,300,5,285.0,200,100
VTA01877,2024-04-21,P005,C017,V008,2,100,5,190.0,60,80
VTA01878,2025-05-12,P002,C016,V006,1,800,5,760.0,600,200
VTA01879,2024-07-29,P005,C004,V005,5,100,15,425.0,60,200
VTA01880,2024-06-28,P002,C020,V001,1,800,0,800.0,600,200
VTA01881,2024-03-20,P002,C002,V003,1,800,15,680.0,600,200
VTA01882,2025-08-15,P002,C018,V009,1,800,10,720.0,600,200
VTA01883,2025-12-18,P001,C016,V009,5,1200,15,5100.0,900,1500
VTA01884,2025-02-22,P001,C007,V001,4,1200,5,4560.0,900,1200
VTA01885,2024-02-26,P005,C005,V010,4,100,15,340.0,60,160
VTA01886,2024-08-14,P005,C011,V002,1,100,10,90.0,60,40
VTA01887,2025-07-02,P001,C015,V009,5,1200,5,5700.0,900,1500
VTA01888,2024-02-24,P004,C019,V001,5,300,10,1350.0,200,500
VTA01889,2025-04-14,P005,C011,V008,5,100,0,500.0,60,200
VTA01890,2025-10-13,P002,C004,V003,4,800,10,2880.0,600,800
VTA01891,2024-11-21,P003,C007,V003,1,150,0,150.0,90,60
VTA01892,2024-05-09,P004,C016,V007,3,300,0,900.0,200,300
VTA01893,2025-05-14,P002,C005,V010,2,800,5,1520.0,600,400
VTA01894,2024-05-24,P003,C017,V002,2,150,10,270.0,90,120
VTA01895,2024-05-26,P001,C016,V003,2,1200,0,2400.0,900,600
VTA01896,2024-12-08,P004,C011,V010,1,300,10,270.0,200,100
VTA01897,2025-05-12,P005,C013,V007,2,100,15,170.0,60,80
VTA01898,2024-08-20,P003,C006,V002,2,150,15,255.0,90,120
VTA01899,2025-09-08,P004,C009,V005,4,300,0,1200.0,200,400
VTA01900,2025-01-12,P005,C014,V008,5,100,10,450.0,60,200
VTA01901,2024-08-09,P001,C010,V006,3,1200,15,3060.0,900,900
VTA01902,2025-07-05,P005,C020,V009,2,100,0,200.0,60,80
VTA01903,2024-10-31,P005,C013,V010,2,100,10,180.0,60,80
VTA01904,2024-05-23,P003,C016,V006,1,150,15,127.5,90,60
VTA01905,2024-03-28,P002,C005,V009,3,800,15,2040.0,600,600
VTA01906,2025-01-19,P001,C013,V007,4,1200,10,4320.0,900,1200
VTA01907,2024-01-06,P002,C009,V007,2,800,10,1440.0,600,400
VTA01908,2025-06-12,P004,C004,V004,2,300,0,600.0,200,200
VTA01909,2025-07-03,P003,C013,V001,2,150,0,300.0,90,120
VTA01910,2025-02-07,P001,C010,V004,4,1200,0,4800.0,900,1200
VTA01911,2024-01-28,P002,C014,V008,5,800,0,4000.0,600,1000
VTA01912,2025-09-30,P001,C020,V010,3,1200,5,3420.0,900,900
VTA01913,2024-03-16,P001,C004,V007,5,1200,10,5400.0,900,1500
VTA01914,2024-04-05,P003,C015,V004,1,150,5,142.5,90,60
VTA01915,2024-12-02,P004,C013,V005,4,300,0,1200.0,200,400
VTA01916,2024-02-19,P002,C016,V007,1,800,15,680.0,600,200
VTA01917,2024-04-19,P003,C011,V006,5,150,5,712.5,90,300
VTA01918,2024-04-13,P001,C011,V008,5,1200,15,5100.0,900,1500
VTA01919,2024-04-05,P001,C004,V001,2,1200,0,2400.0,900,600
VTA01920,2024-07-12,P001,C012,V009,4,1200,10,4320.0,900,1200
VTA01921,2025-03-24,P002,C020,V003,4,800,10,2880.0,600,800
VTA01922,2024-02-14,P002,C018,V006,4,800,15,2720.0,600,800
VTA01923,2025-04-20,P001,C016,V001,2,1200,10,2160.0,900,600
VTA01924,2025-08-14,P005,C008,V007,5,100,10,450.0,60,200
VTA01925,2025-08-09,P001,C002,V003,1,1200,10,1080.0,900,300
VTA01926,2024-05-10,P005,C004,V009,3,100,5,285.0,60,120
VTA01927,2025-10-31,P004,C003,V008,3,300,15,765.0,200,300
VTA01928,2025-03-22,P004,C010,V001,4,300,10,1080.0,200,400
VTA01929,2024-05-13,P005,C014,V001,2,100,15,170.0,60,80
VTA01930,2024-02-04,P005,C017,V009,1,100,15,85.0,60,40
VTA01931,2025-04-30,P005,C001,V002,5,100,0,500.0,60,200
VTA01932,2024-12-04,P002,C011,V005,1,800,5,760.0,600,200
VTA01933,2025-11-12,P005,C013,V003,1,100,10,90.0,60,40
VTA01934,2024-01-16,P003,C005,V010,4,150,0,600.0,90,240
VTA01935,2025-03-02,P001,C007,V001,1,1200,10,1080.0,900,300
VTA01936,2025-11-12,P005,C019,V006,2,100,15,170.0,60,80
VTA01937,2025-08-20,P001,C017,V006,4,1200,0,4800.0,900,1200
VTA01938,2024-03-13,P005,C003,V008,4,100,10,360.0,60,160
VTA01939,2024-10-18,P001,C001,V004,4,1200,5,4560.0,900,1200
VTA01940,2025-03-20,P002,C013,V006,3,800,5,2280.0,600,600
